上车纬度,上车经度,下车纬度,下车经度,车费（元）,距离（公里）,时间戳
39.9359585900841,116.31226245759382,39.91385154951715,116.34445395533491,37.72,8.48,2026-06-04 11:22:49.115414
39.95667763576597,116.4758040707897,39.95500074176756,116.46268181276264,29.98,4.67,2026-05-17 03:22:55.115414
39.87743823942198,116.3571745919831,39.87508051554291,116.36159334221854,19.48,2.38,2026-05-02 15:14:06.115414
39.970069703281716,116.40387677437371,39.97627003213789,116.46449264434426,14.09,1.38,2026-05-19 20:10:14.115414
39.914079980234625,116.43419219041644,39.91020105652356,116.46476389367325,24.17,1.98,2026-04-14 04:42:03.115414
40.007963043631264,116.41937662510416,40.00395421173946,116.36972465419453,20.41,3.37,2026-05-10 20:23:59.115414
39.86974060909552,116.47305077285128,39.846439787506355,116.45015177189882,13.48,1.17,2026-05-25 21:06:35.115414
39.990998190158265,116.43614018860356,40.01924676056481,116.48638904238122,62.39,19.98,2026-05-16 23:19:41.115414
39.91409553917313,116.35572142521816,39.916391081040445,116.3613965469233,11.76,0.68,2026-05-17 10:37:26.115414
39.87162909981928,116.53811373043949,39.86639578179072,116.49216012565486,78.16,25.43,2026-04-24 17:25:34.115414
39.88000570829729,116.41906000780028,39.85758283069981,116.38630191000134,38.85,11.07,2026-05-28 01:11:40.115414
39.88818263459029,116.39855958640271,39.848225241278556,116.42669932731116,20.39,3.3,2026-04-13 13:15:26.115414
39.9254082973201,116.46523552538333,39.96464722309658,116.50501193663204,36.1,8.08,2026-04-22 05:10:13.115414
39.930341774401775,116.4223670567558,39.946980935645726,116.4230812688151,31.57,6.68,2026-05-28 17:25:06.115414
39.87551499980307,116.43135369157636,39.826797464525974,116.53036624361381,16.65,1.44,2026-06-06 06:12:55.115414
39.90298227038696,116.55693103991604,39.92587653940825,116.58989713445426,19.72,2.48,2026-05-12 04:35:56.115414
40.011313517930596,116.3908927143047,40.03898795303759,116.38115347151938,23.83,4.32,2026-04-19 16:51:42.115414
39.99057715850504,116.38833434635895,39.994308442174066,116.35570610443497,26.94,6.09,2026-05-22 16:58:59.115414
39.9260161834837,116.41439471072074,39.97395951035626,116.37539933853517,24.74,4.7,2026-04-19 15:20:25.115414
39.90610017390841,116.47169095613486,39.9126017631721,116.48510780895408,24.08,3.84,2026-05-31 00:33:00.115414
39.910201566335914,116.31700795818857,39.86769686049744,116.29745687639203,21.4,3.51,2026-05-24 07:42:53.115414
39.93487589863653,116.2894666465114,39.94583096866798,116.35641639667074,24.6,4.14,2026-04-11 10:45:27.115414
39.853060371740085,116.37217308376279,39.860407290791464,116.43082555587951,19.04,3.42,2026-04-23 22:54:06.115414
39.89133117312883,116.30936462245644,39.873232267665486,116.33468728435633,22.88,4.68,2026-05-19 18:18:52.115414
39.82077079630612,116.38191011914846,39.837977561412444,116.33475027223018,43.63,13.13,2026-04-24 22:40:58.115414
39.92416115613027,116.43754998176776,39.87413119814454,116.41066122686566,26.33,6.01,2026-04-17 05:21:27.115414
39.936559796985144,116.35395506818686,39.96627680180843,116.40418216921651,36.1,7.69,2026-05-25 12:59:15.115414
39.88004067688503,116.32179040539312,39.85369702577687,116.29926775740131,28.83,5.46,2026-05-05 16:32:35.115414
39.98289933816451,116.41156022970291,39.95335095441099,116.4564458990597,25.22,6.18,2026-05-12 19:54:00.115414
39.84291171684988,116.45915260907691,39.83949697368066,116.4781367659983,27.27,5.18,2026-05-18 13:11:54.115414
39.830981255989514,116.305701593689,39.84397044383082,116.30777030908152,13.08,0.5,2026-04-17 18:08:36.115414
39.915422590928,116.45661394389836,39.920340312835805,116.42850063138094,98.45,35.0,2026-05-11 20:36:30.115414
39.95655491513061,116.4564383722243,39.93427514015744,116.4526686184833,10.0,0.5,2026-05-31 18:25:31.115414
39.988396384572894,116.4646451061294,39.97321370583714,116.47223102432439,23.46,3.02,2026-05-16 20:28:52.115414
39.881255786856556,116.4805088128923,39.84726451643523,116.52181036882435,10.57,0.67,2026-05-10 16:52:09.115414
39.95813404167157,116.53952083547958,39.95139364462268,116.50409141145423,14.37,0.61,2026-05-27 07:59:43.115414
39.90227457652497,116.38603447708286,39.934525212960295,116.37552180338182,33.82,9.47,2026-06-01 11:39:14.115414
39.89556863500296,116.41397429480466,39.895440746873646,116.41576722008195,23.65,3.33,2026-04-13 10:38:46.115414
39.94838299687434,116.38241369400511,39.97416542451712,116.40892082831256,36.22,9.69,2026-06-08 21:46:48.115414
39.93681614392067,116.40751861068534,39.98047818405246,116.37118003718443,17.37,1.91,2026-04-16 14:25:37.115414
39.82538039215079,116.49937240133818,39.807739836579685,116.44670960962269,17.14,1.78,2026-05-02 18:02:58.115414
39.9780270174863,116.32669913096416,39.972429819894636,116.35365773703256,18.25,1.74,2026-05-07 20:38:12.115414
39.97320456770738,116.35573701967006,40.038340353539255,116.29501905507219,27.4,5.74,2026-05-02 01:04:36.115414
39.87292186492453,116.49003085619027,39.91625216728393,116.54143004478075,38.18,10.12,2026-04-18 17:35:39.115414
39.92399017667187,116.46860219041412,39.873818040897504,116.4623651465148,20.47,3.61,2026-05-22 02:13:19.115414
39.92890150931414,116.38561210119097,39.94051595879596,116.3237108579,15.43,2.86,2026-04-19 12:23:03.115414
39.9172336882912,116.45866412006724,39.91725048806139,116.4394473112911,64.15,21.8,2026-04-19 17:11:38.115414
39.87668474230773,116.42787295054951,39.90147833563349,116.44303789587228,17.02,0.74,2026-05-23 00:50:28.115414
39.8706188316031,116.49741647654005,39.84826946857855,116.47610843303785,22.08,4.0,2026-04-26 02:39:11.115414
39.902922296450434,116.4118705756296,39.877734045289216,116.41267176558259,18.88,3.15,2026-05-09 00:48:06.115414
39.962836450962975,116.46893792683235,39.94255432950417,116.49854106146057,10.33,0.62,2026-04-12 18:26:50.115414
39.93138000772972,116.56592071462956,39.91422215134377,116.55783310121406,12.52,1.87,2026-04-14 10:09:43.115414
39.8856692833957,116.44328594930285,39.91012900839997,116.40580364224421,12.14,0.5,2026-05-11 10:50:34.115414
39.94278493553242,116.41035968994768,39.90734890033796,116.39840033005281,47.09,12.57,2026-04-15 09:45:45.115414
39.7617728689685,116.45074681911325,39.74309445196972,116.50734042457162,25.37,5.62,2026-05-08 10:35:30.115414
39.96163828501861,116.38548314850776,39.907967913303565,116.45288572232108,39.51,10.12,2026-05-14 18:16:31.115414
39.8172143110611,116.55067806233149,39.84742784576347,116.4698810153738,22.25,4.42,2026-05-16 08:26:17.115414
39.886077952929845,116.41820426226175,39.92420885591278,116.4618453786294,28.64,5.49,2026-05-21 18:34:05.115414
39.848216505268695,116.39102400078646,39.83840430234278,116.40102990942788,30.05,7.24,2026-04-24 02:11:50.115414
39.83946592621396,116.3572586596988,39.83052744526957,116.39421796686361,45.1,14.32,2026-05-03 16:00:59.115414
39.96224133936893,116.47323321149638,39.97583799643742,116.45121368108568,13.64,0.58,2026-05-31 12:42:09.115414
39.88081493993441,116.45943124476966,39.92504940015576,116.3887007043896,24.53,2.41,2026-05-19 23:08:43.115414
39.92152519408654,116.37755873771515,39.93378351651346,116.40093828926105,36.89,7.41,2026-06-03 21:42:11.115414
39.90185397105604,116.44198708070734,39.88092771278179,116.40434799025603,62.14,19.07,2026-04-27 10:33:29.115414
39.92805204136116,116.31688664190722,39.879487364201566,116.26135494464782,71.89,23.72,2026-04-26 11:05:09.115414
39.90804109455301,116.41849823450438,39.87458730667311,116.36576217920545,29.16,6.1,2026-04-26 22:56:11.115414
39.84005038879057,116.4345653811246,39.84224697229995,116.45860193242122,17.18,1.29,2026-04-17 15:00:17.115414
39.95401334097236,116.50983978857354,39.934353515276335,116.51541788721471,14.78,0.76,2026-06-08 03:12:50.115414
39.879512170841934,116.36115087183627,39.885361202021656,116.39244951271127,58.12,17.52,2026-05-17 02:23:17.115414
39.826370905067016,116.33069884227186,39.80978318457993,116.3574618524517,22.16,3.41,2026-05-03 08:10:09.115414
39.88279424195171,116.35367432234449,39.851049849012874,116.33683697976115,15.3,1.3,2026-05-28 06:38:38.115414
39.97923798953172,116.3272058899811,39.94392704058813,116.324386947026,50.16,16.3,2026-06-05 13:50:59.115414
39.946711087105676,116.48759944146553,39.99358172238687,116.46714194031424,13.28,0.66,2026-04-23 20:29:01.115414
39.88676739327961,116.50031835770143,39.91343702575512,116.49190524678681,35.01,7.85,2026-05-02 12:02:00.115414
39.88673711478408,116.42661299467693,39.93865265333892,116.38792280515769,27.63,5.89,2026-05-24 17:33:08.115414
39.88811824743913,116.48067769674111,39.90431677446178,116.49629706849609,15.28,0.55,2026-05-04 14:48:19.115414
40.00803739917804,116.4154375028348,39.995137656919596,116.45844233279408,18.36,2.48,2026-05-24 13:52:19.115414
39.92329677261158,116.40169330113795,39.96299700028628,116.36902877994511,12.26,0.97,2026-05-04 17:56:58.115414
39.92570208235956,116.38741774285677,39.9247100423187,116.43866852867282,26.2,5.57,2026-04-10 20:53:34.115414
39.9557141727016,116.38877654051734,39.962339425810306,116.39331740037646,19.66,3.89,2026-05-25 03:06:50.115414
39.91613945795133,116.31453190662145,39.914854726579065,116.3241750656777,10.99,0.5,2026-05-07 21:13:32.115414
39.89124789270897,116.42325528581644,39.802840766130444,116.35527810503214,72.38,22.31,2026-06-02 00:39:40.115414
39.89438250754576,116.40497996538716,39.9425245579146,116.33268947300452,18.19,2.58,2026-04-25 07:06:18.115414
39.9006199370293,116.45212164344467,39.91535005540803,116.45788629795585,15.26,1.79,2026-04-17 03:06:21.115414
39.90233888817451,116.41301140978631,39.91223358000057,116.4446006947716,21.63,1.51,2026-05-22 20:18:00.115414
39.94058147718185,116.39763777790586,39.938728195313736,116.37078256016005,18.04,1.04,2026-05-13 12:13:17.115414
39.90679729429037,116.35512841819954,39.911700128901956,116.42193217422286,99.39,35.0,2026-06-06 00:08:11.115414
39.940832003860784,116.4117291942093,39.9229136357854,116.44112663317948,19.53,2.1,2026-05-09 00:04:30.115414
39.90016417099457,116.45169423384897,39.91866155156379,116.41536058378065,20.09,3.12,2026-05-21 03:42:24.115414
39.908131759515804,116.33879966053496,39.86891880918383,116.3400336072171,41.68,12.3,2026-05-04 05:45:58.115414
39.8042899657734,116.41264842522084,39.80987201874752,116.51172559056977,29.83,6.16,2026-05-24 07:29:59.115414
39.950016383735125,116.42138257709176,39.96686358785226,116.37168001697978,18.93,2.76,2026-05-09 06:59:23.115414
39.9215244237949,116.3643161129829,39.91556434978021,116.38544691053951,47.52,13.72,2026-04-29 07:12:16.115414
39.95410050549299,116.37212862170551,39.96522653926712,116.35921883959658,36.84,8.31,2026-05-17 07:23:43.115414
39.759387231090315,116.42123665092596,39.72964719932329,116.4495125025627,19.61,1.55,2026-05-26 20:57:06.115414
40.00861873523904,116.33939473890244,39.97964393211216,116.39008568475518,26.83,6.19,2026-04-20 07:30:55.115414
39.89722051859224,116.42839542291496,39.904322032223035,116.41294593936651,52.8,15.34,2026-05-02 23:43:28.115414
39.95960914083688,116.35367873758044,39.97996563047551,116.39843522844872,19.91,4.12,2026-05-16 23:38:18.115414
39.85220470364373,116.47117122158198,39.79595873397868,116.56001935735286,34.19,7.94,2026-06-04 11:40:18.115414
39.934838695253134,116.54766966472329,39.950499314306455,116.55032065421706,66.61,21.26,2026-05-14 19:25:50.115414
39.85152922184132,116.35575459189789,39.83523317683003,116.38715013939766,31.72,7.04,2026-06-04 18:24:14.115414
39.87301155196521,116.43945247174247,39.86722736934599,116.41583484093434,13.73,0.65,2026-05-08 16:25:40.115414
39.99990156769334,116.36379548570707,39.95971602998639,116.36456585806832,23.46,1.68,2026-05-08 14:55:58.115414
39.894665879961835,116.46985725042786,39.869117362756235,116.46279024671954,23.86,5.42,2026-04-12 02:07:05.115414
39.91507164365899,116.33148449545489,39.9440554034249,116.36336193248123,20.75,1.93,2026-05-18 09:17:22.115414
39.94770338653444,116.43623520550565,39.94868928775385,116.48442224293593,57.29,18.96,2026-05-06 14:34:51.115414
39.928984094398636,116.35502066198663,39.91750074234735,116.35063446802194,22.31,3.12,2026-04-10 17:51:53.115414
39.91172094525718,116.39498092465409,39.90822629467825,116.45632583848341,23.89,3.67,2026-06-03 21:42:19.115414
39.922448050123315,116.34553848349115,39.93712440486324,116.40674038115363,31.3,7.26,2026-04-14 17:16:35.115414
40.024370779261915,116.45674102825375,40.03758561414681,116.49061517798094,22.66,4.46,2026-06-07 20:01:29.115414
39.901319060148325,116.35718117873363,39.89906825013642,116.33654011746475,20.65,2.89,2026-05-28 04:27:13.115414
39.91425495233575,116.4405178555599,39.94704372566265,116.4160447028903,15.05,0.5,2026-05-07 17:52:33.115414
39.956732719800385,116.38675411830425,39.985846598907585,116.35425886411666,31.98,5.44,2026-05-02 07:12:35.115414
39.9594762966479,116.40053165769207,39.97187745752181,116.43849830050159,40.71,12.13,2026-06-07 21:33:33.115414
39.96355151527802,116.41626535444401,39.96518986876532,116.36779462614443,28.7,6.95,2026-05-14 03:57:45.115414
39.93613651110146,116.36169051970046,39.955856143955046,116.3887640258649,21.06,2.88,2026-05-01 05:18:46.115414
39.84704975436348,116.42002202681245,39.85647777701752,116.37677765289948,14.28,0.82,2026-04-28 10:02:05.115414
39.98587157661506,116.49922007386127,40.01769557876924,116.53216191865495,38.12,10.17,2026-05-04 06:59:52.115414
39.846882730349066,116.36071431285004,39.87386957165121,116.36140309615926,58.86,17.06,2026-04-23 05:42:50.115414
39.91933177326195,116.47770860859643,39.88878415621942,116.53105415107082,11.91,2.95,2026-04-19 09:24:13.115414
39.86648620749904,116.49728585800926,39.83390731237679,116.54294404114212,30.77,7.83,2026-04-13 18:51:23.115414
39.900993082670354,116.35843070065832,39.879955596338235,116.41583331713841,15.71,3.17,2026-05-09 22:51:39.115414
39.92063812051518,116.32009672369456,39.949922281217184,116.37852947242612,19.88,4.19,2026-05-22 18:11:15.115414
39.92026786077252,116.4255176540103,39.87297859086938,116.43126288736984,47.38,10.86,2026-04-13 04:44:24.115414
39.92529603771177,116.37455554863398,39.93713875938501,116.328203825977,16.1,0.52,2026-06-05 05:30:00.115414
39.984885563452934,116.51951619314977,39.99576185618572,116.47741527094988,27.19,4.53,2026-05-15 09:11:00.115414
39.9268767150757,116.40948845242998,39.96175615683629,116.32601451125734,16.38,1.45,2026-04-22 17:12:25.115414
39.89199216823547,116.35926803551789,39.89740232895539,116.31592140218076,21.5,2.49,2026-04-18 17:01:16.115414
39.95240435841442,116.3385704293393,39.9121080766969,116.34132337564749,23.21,6.2,2026-05-08 14:39:08.115414
39.963673524446236,116.47279429754545,39.934892875626794,116.45040813031244,17.36,0.5,2026-05-11 16:18:21.115414
39.84281960924315,116.37312896155494,39.80735974358622,116.36592353737855,24.06,5.41,2026-05-20 07:11:15.115414
39.934070003492494,116.41002972796763,39.9179316845025,116.42973834474608,16.41,2.0,2026-04-27 00:15:58.115414
39.93925863711555,116.46474816470675,39.93377159009283,116.45258555438411,31.12,6.64,2026-04-29 10:52:51.115414
39.889321824832,116.37834449888415,39.85435857904537,116.33347134686764,16.24,0.92,2026-04-22 18:56:59.115414
39.97298534066558,116.40464427027558,40.01710520038515,116.40251492357305,33.22,7.99,2026-06-01 07:54:23.115414
39.89669722064838,116.40640589541064,39.8569387794898,116.37046627593973,24.47,6.22,2026-05-15 11:30:18.115414
39.91047882267358,116.44839947069096,39.950861925389454,116.4375680108118,66.53,21.29,2026-05-31 11:58:15.115414
39.89554640878581,116.44284466013062,39.931101299728994,116.49655573870754,52.21,14.53,2026-05-28 16:15:42.115414
39.904978952379075,116.3941931761247,39.93192802886975,116.38337296396085,16.4,2.0,2026-05-06 10:01:48.115414
39.849386245655246,116.41121894368979,39.82857324743034,116.4820572458237,18.19,0.5,2026-04-25 22:24:41.115414
39.832197455870286,116.38509325930859,39.842470982245594,116.44235869878611,26.36,6.39,2026-05-04 21:46:44.115414
39.98392525316125,116.31874325558483,39.94560411915474,116.29557104324168,26.87,5.54,2026-05-26 17:46:55.115414
39.86185193258409,116.42285605144389,39.8891791436351,116.37841110078726,18.86,0.5,2026-05-08 14:43:28.115414
39.85463038252719,116.52093150564998,39.8524108390811,116.51882933917318,12.92,0.79,2026-05-12 20:15:32.115414
39.79653049431982,116.35437685155853,39.784250887882216,116.4005099620944,29.34,5.27,2026-04-21 03:21:36.115414
39.872251912615525,116.36101821742383,39.83553956721584,116.34141058117469,55.35,14.57,2026-05-25 10:17:11.115414
39.83804551032963,116.35515633370137,39.76372032677076,116.39147994563186,49.06,14.22,2026-04-17 06:27:19.115414
39.98630075800682,116.45087550672338,39.95514453229575,116.49921310628882,13.88,0.99,2026-04-23 14:58:58.115414
39.95469085446714,116.43430912725178,39.988074800335525,116.40334810123727,17.96,2.91,2026-05-01 20:42:56.115414
39.86979248274112,116.39788773845501,39.85770747988688,116.37084569492347,18.16,0.5,2026-05-18 13:01:52.115414
40.016821790267215,116.35231885630166,40.01174192455377,116.38082533758674,26.33,3.8,2026-06-03 01:37:40.115414
39.95328827434958,116.4129426074984,39.972954905098234,116.41901650948405,38.33,8.39,2026-05-15 11:18:46.115414
39.887958430824575,116.31352267235985,39.94212849716806,116.2860802112981,36.31,9.36,2026-04-18 17:24:58.115414
39.779229714256324,116.41600559401145,39.81897985390469,116.40191837608667,26.48,4.15,2026-05-18 06:25:14.115414
40.01874712862954,116.45969146316527,39.989577078515055,116.45687068105617,14.37,0.6,2026-04-11 07:25:41.115414
39.834721376661825,116.33232805180198,39.776444259518705,116.26973387480376,17.55,2.88,2026-05-05 15:13:42.115414
39.82193006265216,116.31544890339022,39.89271849042516,116.34607462764953,56.72,16.14,2026-06-01 01:17:57.115414
39.955328521600485,116.50216627350169,40.02339826995027,116.48301858594412,21.81,1.57,2026-04-21 22:58:40.115414
40.02618762031697,116.37069442162972,40.03184122820985,116.2593457726778,15.72,2.31,2026-05-24 02:43:24.115414
39.97341364092553,116.47555687075662,39.93529899355807,116.47460203202424,30.49,8.24,2026-05-15 17:51:43.115414
39.932395456002624,116.39816014008812,39.96129225201944,116.36849728973239,32.96,7.94,2026-05-05 09:52:32.115414
39.93393771708327,116.39768271098352,39.93069820650289,116.46523559867562,52.36,14.6,2026-06-05 17:07:08.115414
39.94687077793902,116.43370476196979,39.94348134424582,116.410286961133,16.97,2.95,2026-05-16 22:50:56.115414
39.94214642948934,116.35436006859521,39.968980194782496,116.31045433405207,24.52,4.34,2026-05-16 00:35:29.115414
39.91825957119847,116.41534982860973,39.92829081360467,116.43566713540821,20.68,3.78,2026-04-20 11:27:35.115414
39.9094100551976,116.38451063511054,39.87383560786715,116.35809274039025,54.52,15.77,2026-05-02 15:50:23.115414
39.90107034360503,116.3281703933957,39.891328085552566,116.29699214534561,32.61,8.8,2026-05-25 17:36:57.115414
39.86650177055667,116.42764892448358,39.88633635841651,116.44802897979655,42.02,10.68,2026-04-12 09:18:24.115414
39.89016624615667,116.39160153158733,39.90547381282882,116.34998283927175,14.67,0.86,2026-06-03 11:10:09.115414
39.81955215929023,116.39797851029331,39.827412656520984,116.33968756396534,33.73,9.42,2026-05-11 19:18:19.115414
39.89928301866026,116.33479034339514,39.92728570729454,116.40383026347891,21.7,3.4,2026-06-08 04:35:23.115414
39.854770444642455,116.50288402206576,39.843918935007935,116.52606397156978,10.0,0.5,2026-05-01 10:49:05.115414
39.849020534139214,116.46000285118316,39.854380627395784,116.44943447978339,12.57,0.5,2026-04-16 02:18:05.115414
39.91319470755768,116.46524935305031,39.81192733455235,116.46511026466223,31.01,6.8,2026-05-25 00:49:01.115414
39.973800114317235,116.3890733178535,39.96031060850195,116.40930789217815,14.66,2.79,2026-05-09 07:08:57.115414
39.95011583030012,116.30364902662978,39.97303291755739,116.34258252461431,35.67,12.15,2026-05-19 14:23:36.115414
39.82567496981884,116.52457504294937,39.81396313580533,116.49433603129677,25.86,7.95,2026-04-21 06:52:11.115414
39.854718593171484,116.40373414951965,39.84073177141997,116.41838001055828,18.23,0.5,2026-04-23 12:41:57.115414
39.951238559399414,116.3624720122388,39.91999497084617,116.34220384519038,30.19,6.97,2026-04-14 08:39:39.115414
39.855075630323086,116.43240809446898,39.88517660710496,116.42484884468848,14.61,1.28,2026-04-13 13:42:20.115414
39.892968342500154,116.47742724728019,39.90942224070637,116.48385496197879,24.07,3.3,2026-05-09 12:12:58.115414
39.931702604951234,116.40601696663487,39.956465042885924,116.40574982371275,26.49,5.88,2026-05-27 18:53:37.115414
39.85578277725682,116.48411451007635,39.80399635839808,116.51353718600845,44.73,12.37,2026-04-21 05:34:32.115414
39.9094687753073,116.472379996311,39.904655274009336,116.49186345867562,22.21,3.65,2026-04-19 09:28:08.115414
39.83749872525409,116.34281712875587,39.8290953950216,116.28249036038098,36.38,9.92,2026-05-02 18:07:08.115414
39.87413161780244,116.36697259366042,39.86571446660449,116.31265966537781,36.8,9.17,2026-06-01 03:34:10.115414
39.92018909670713,116.46485222979678,39.90170827039559,116.4500635624064,23.35,3.21,2026-04-23 03:06:55.115414
39.82455031332342,116.24464324617136,39.81416718517002,116.31778825666903,22.87,4.17,2026-05-17 16:36:20.115414
39.926223736898024,116.3984326584101,39.95171308037922,116.36436898511003,29.7,7.23,2026-05-24 00:03:42.115414
39.90321811005367,116.32155012790251,39.845832569453236,116.313221219518,13.22,0.5,2026-05-15 23:30:53.115414
39.93182449772086,116.37880677191399,39.98514334076177,116.35735293083573,39.33,13.29,2026-06-01 09:44:06.115414
39.91539570670324,116.38947079465824,39.92991094045403,116.36730901929471,35.88,8.81,2026-05-20 15:37:53.115414
39.9724070214987,116.38590533732554,39.97113706462889,116.39303492708174,13.68,1.72,2026-06-05 23:35:50.115414
39.9104612251324,116.37426432487324,39.93766624952359,116.43029541592107,74.48,23.84,2026-04-24 23:03:35.115414
39.88272972294374,116.34157138102226,39.83917468058869,116.35981011701749,15.69,1.19,2026-05-20 05:44:46.115414
39.91031487515162,116.54491467600911,39.89037384799709,116.51277343755203,50.13,14.73,2026-04-19 13:43:56.115414
39.93136490145182,116.51944772024967,39.92773263848011,116.6295769006818,20.98,2.35,2026-05-27 11:15:23.115414
39.90664300351629,116.33767605078462,39.94760981462925,116.34081897962307,31.83,8.64,2026-06-08 17:34:08.115414
39.906229584560194,116.50232700507821,39.904834687126396,116.47923816682292,23.25,3.66,2026-05-19 13:58:27.115414
39.869100415609665,116.38343207057163,39.88260205574522,116.43991592555874,33.81,8.0,2026-05-07 02:50:13.115414
39.87105495412246,116.4151512483999,39.853367584244374,116.39638842368214,14.99,1.02,2026-04-13 03:13:47.115414
39.834069736410015,116.40360356240618,39.84867499847904,116.47012010860567,14.93,1.88,2026-05-15 22:23:33.115414
39.99167883715935,116.36781508152475,40.04199602494858,116.33298936988609,16.36,0.63,2026-05-01 01:16:13.115414
39.84200683823044,116.46643114061636,39.87187263898066,116.52363235617322,45.16,12.02,2026-05-23 00:09:09.115414
39.86955474011021,116.4149531918346,39.86711106047687,116.42299509840586,18.61,2.11,2026-05-23 03:12:42.115414
39.868279636721546,116.37880691460684,39.88854436213951,116.43044900391494,27.58,7.11,2026-05-02 21:10:39.115414
39.948946218847226,116.32912463337196,39.96627172748544,116.40519526172002,37.16,10.3,2026-05-15 04:06:54.115414
39.8894525160854,116.35378429917685,39.904650146236314,116.308480007556,47.57,13.9,2026-04-19 14:30:29.115414
39.96658710363369,116.30891719306386,39.999945704459506,116.3599480658942,16.75,0.67,2026-05-15 14:56:51.115414
39.87052546878781,116.4081334129049,39.90365979990293,116.35177725672789,41.78,13.41,2026-06-01 19:41:33.115414
39.918149708111194,116.33560006446294,39.914334950204946,116.293712690253,14.6,1.32,2026-05-14 18:45:57.115414
39.862432647337016,116.39146636924889,39.88168901918135,116.35932999085719,31.82,8.01,2026-04-15 20:05:13.115414
40.01145745638867,116.48960611121662,39.99996460875388,116.50975157666373,32.33,7.83,2026-05-18 14:43:40.115414
39.844820079048525,116.47935797437529,39.817127907159055,116.48067860945268,10.35,0.5,2026-05-06 17:50:44.115414
39.919691035511356,116.40546338635384,39.911606222840234,116.39877794298734,16.09,1.5,2026-04-28 09:16:52.115414
39.93588884404661,116.4021749164314,39.933600499494425,116.4080243275923,22.22,4.06,2026-04-21 19:38:52.115414
39.924889954872576,116.52019247296525,39.87504252519724,116.54384405653698,18.06,3.27,2026-05-24 02:33:48.115414
39.89493561705612,116.43864536722151,39.920745593838625,116.46537529217916,50.27,15.05,2026-04-18 20:36:35.115414
39.89770896501333,116.3877316124074,39.81468920233526,116.431498285832,18.06,2.68,2026-04-30 13:14:15.115414
39.906390573598955,116.32183891297277,39.987835081783544,116.39464030548346,55.95,16.59,2026-06-06 22:26:46.115414
39.89684989991858,116.43103239308988,39.94190627393247,116.43017789819223,19.57,3.69,2026-04-12 00:45:42.115414
39.952393955839746,116.45715942635496,39.94456369411458,116.43631586786972,63.28,20.0,2026-04-14 20:51:06.115414
40.01472615007957,116.36950090852918,40.01500894089648,116.39404235369658,30.63,8.02,2026-05-12 08:07:40.115414
39.87632541074961,116.42487216530827,39.88541456695722,116.3791019726577,37.72,10.61,2026-05-03 14:33:06.115414
39.83570985102105,116.3855856023051,39.818035039381385,116.35843743702064,15.55,0.66,2026-04-22 04:25:09.115414
39.89978589758244,116.39635805604806,39.90556447201005,116.43633329390377,26.94,5.29,2026-06-03 18:33:26.115414
40.03318546688272,116.25813067654626,40.02886546755167,116.25316554155356,14.06,0.92,2026-04-29 21:09:32.115414
39.864016271601514,116.39409311577703,39.86118809008458,116.3457654174427,17.49,2.12,2026-04-16 14:52:06.115414
39.986155840272204,116.46556215814448,39.991599672176626,116.40597003552988,23.29,5.86,2026-06-02 18:23:34.115414
39.98808504070382,116.369515846666,39.948679206753205,116.37146451384176,36.64,7.77,2026-04-30 01:42:24.115414
39.876520587914605,116.41055158209292,39.87770767963861,116.45622744357163,16.31,0.5,2026-06-05 21:22:00.115414
39.93264915395927,116.36204295759848,39.93755258635779,116.40718478869972,26.31,4.54,2026-04-30 22:11:54.115414
39.98561983115643,116.42902650057756,39.989485319797105,116.43346172069327,20.71,5.0,2026-05-02 13:55:17.115414
39.88524361295063,116.39440860814783,39.878768690287544,116.47476498491167,12.46,0.5,2026-05-11 20:35:40.115414
39.894020981994885,116.35104550755908,39.928156715273964,116.34685269292146,22.41,4.17,2026-04-24 06:49:17.115414
39.87511595430257,116.4873530880599,39.86450637765613,116.48181038312401,25.97,7.51,2026-06-06 19:43:59.115414
39.85346216346536,116.46313592081192,39.860281940670056,116.36043848442236,16.92,0.5,2026-04-10 05:36:09.115414
39.871736122746704,116.3711055941643,39.91065504876447,116.35321107619785,38.79,8.57,2026-05-06 21:05:32.115414
39.84300298666189,116.43726729856506,39.84062170246128,116.4713478999614,32.07,5.15,2026-04-24 00:08:33.115414
39.905904173412964,116.43964472016921,39.91233807143699,116.50220317364361,36.73,10.75,2026-04-22 13:53:56.115414
39.865701338447074,116.44593807410067,39.86280979935763,116.41272868875397,17.04,1.48,2026-06-01 09:47:18.115414
39.915889295589544,116.30574464624029,39.953010389396454,116.324234739412,43.84,10.75,2026-05-04 07:03:42.115414
39.826405217689825,116.46779639246195,39.818673480842236,116.50967155375488,13.73,0.6,2026-04-26 21:36:10.115414
39.92074401161073,116.37321806222445,39.95924464892938,116.37366638835229,19.06,3.1,2026-04-20 15:08:32.115414
39.94587644808045,116.38593032399352,39.94276881124104,116.29459910569243,10.74,1.33,2026-04-12 11:04:02.115414
39.80451321787143,116.56567290513561,39.77872942616799,116.57556450511858,47.71,12.53,2026-04-22 18:07:08.115414
39.92290282849238,116.42551240284325,39.94328402360961,116.45596962780569,31.25,7.32,2026-04-11 09:37:20.115414
39.965583449623665,116.38422065147317,39.956443414610995,116.34632373567243,12.06,0.5,2026-05-14 17:45:37.115414
39.84371794906544,116.27508233763464,39.86233297603842,116.26491615639966,15.1,0.5,2026-05-03 01:24:57.115414
